2021-07-28T09:08:49+10:00,2021-07-28T09:09:20+10:00,31,-33.84626,151.21247,-33.84995,151.2123,route90
2021-07-28T09:08:49+10:00,2021-07-28T09:09:36+10:00,47,-33.8473,151.21269,-33.85279,151.21052,route91
2021-07-28T09:08:49+10:00,2021-07-28T09:19:16+10:00,628,-33.84923,151.2126,-33.85423,151.20961,route92
2021-07-28T09:08:50+10:00,2021-07-28T09:09:31+10:00,42,-33.85065,151.21185,-33.85581,151.20858,route93
2021-07-28T09:08:50+10:00,2021-07-28T09:09:29+10:00,40,-33.85367,151.20997,-33.85897,151.20664,route94
2021-07-28T09:08:50+10:00,2021-07-28T09:09:24+10:00,34,-33.85527,151.20892,-33.85992,151.20628,route95
2021-07-28T09:08:51+10:00,2021-07-28T09:09:05+10:00,14,-33.85875,151.20675,-33.86059,151.20633,route96
2021-07-28T09:08:51+10:00,2021-07-28T09:09:05+10:00,14,-33.85916,151.20655,-33.86088,151.20666,route97
2021-07-28T09:08:51+10:00,2021-07-28T09:09:06+10:00,16,-33.86036,151.20622,-33.86112,151.20849,route98
2021-07-28T09:08:51+10:00,2021-07-28T09:09:14+10:00,24,-33.86078,151.20649,-33.86135,151.21088,route99
2021-07-28T09:08:52+10:00,2021-07-28T09:09:24+10:00,32,-33.86096,151.20697,-33.86159,151.21311,route100
2021-07-28T09:08:52+10:00,2021-07-28T09:24:15+10:00,924,-33.86121,151.20931,-33.88449,151.19484,route101
2021-07-28T09:08:52+10:00,2021-07-28T09:24:13+10:00,922,-33.8615,151.21259,-33.88538,151.19447,route102
2021-07-28T09:08:53+10:00,2021-07-28T09:24:42+10:00,949,-33.86161,151.21329,-33.88743,151.19347,route103
2021-07-28T09:08:53+10:00,2021-07-28T09:10:05+10:00,72,-33.88485,151.19471,-33.88826,151.19234,route104
2021-07-28T09:08:53+10:00,2021-07-28T09:09:57+10:00,65,-33.88682,151.19385,-33.88924,151.19051,route105
2021-07-28T09:08:54+10:00,2021-07-28T09:09:35+10:00,41,-33.88793,151.1929,-33.89023,151.18957,route106
2021-07-28T09:08:54+10:00,2021-07-28T09:11:09+10:00,135,-33.88882,151.19128,-33.89009,151.18956,route107
2021-07-28T09:08:54+10:00,2021-07-28T09:09:15+10:00,22,-33.88963,151.19013,-33.88873,151.19122,route108
2021-07-28T09:08:55+10:00,2021-07-28T09:11:31+10:00,156,-33.89086,151.18895,-33.88774,151.19294,route109
2021-07-28T09:08:55+10:00,2021-07-28T09:09:51+10:00,57,-33.88931,151.19027,-33.88665,151.19379,route110
2021-07-28T09:08:55+10:00,2021-07-28T09:10:39+10:00,105,-33.88808,151.19248,-33.88464,151.19468,route111
2021-07-28T09:08:56+10:00,2021-07-28T10:25:28+10:00,4593,-33.88721,151.19347,-33.48287,151.32433,route112
2021-07-28T09:08:56+10:00,2021-07-28T10:23:26+10:00,4471,-33.88534,151.19436,-33.47834,151.32416,route113
2021-07-28T09:08:57+10:00,2021-07-28T10:22:16+10:00,4400,-33.88439,151.19475,-33.47617,151.32398,route114
2021-07-28T09:08:57+10:00,2021-07-28T09:09:45+10:00,48,-33.48122,151.32428,-33.47422,151.3239,route115
2021-07-28T09:08:57+10:00,2021-07-28T09:09:24+10:00,28,-33.47685,151.32401,-33.47308,151.32282,route116
2021-07-28T09:08:58+10:00,2021-07-28T09:09:24+10:00,27,-33.47483,151.32402,-33.47196,151.32107,route117
2021-07-28T09:08:58+10:00,2021-07-28T09:09:24+10:00,27,-33.47333,151.3232,-33.47062,151.31983,route118
2021-07-28T09:08:58+10:00,2021-07-28T09:09:41+10:00,43,-33.47264,151.32196,-33.46704,151.31894,route119
2021-07-28T09:08:59+10:00,2021-07-28T09:09:41+10:00,43,-33.4714,151.32045,-33.46549,151.31844,route120
2021-07-28T09:08:59+10:00,2021-07-28T09:09:37+10:00,39,-33.46932,151.31924,-33.46413,151.31736,route121
2021-07-28T09:08:59+10:00,2021-07-28T09:09:33+10:00,35,-33.46614,151.31872,-33.46256,151.31459,route122
2021-07-28T09:08:59+10:00,2021-07-28T09:09:29+10:00,30,-33.46467,151.31786,-33.46185,151.31363,route123
2021-07-28T09:09:00+10:00,2021-07-28T09:09:30+10:00,30,-33.4635,151.31655,-33.46028,151.31309,route124
2021-07-28T09:09:00+10:00,2021-07-28T09:09:24+10:00,25,-33.46216,151.31397,-33.45869,151.31377,route125
2021-07-28T09:09:01+10:00,2021-07-28T09:10:05+10:00,64,-33.46118,151.31323,-33.45198,151.3178,route126
2021-07-28T09:09:01+10:00,2021-07-28T09:10:03+10:00,62,-33.45959,151.31325,-33.45101,151.31891,route127
2021-07-28T09:09:01+10:00,2021-07-28T09:09:23+10:00,23,-33.45232,151.31754,-33.45029,151.3209,route128
2021-07-28T09:09:01+10:00,2021-07-28T09:09:27+10:00,26,-33.45144,151.3183,-33.45008,151.32285,route129
2021-07-28T09:09:02+10:00,2021-07-28T09:09:31+10:00,29,-33.45048,151.32005,-33.44956,151.3253,route130
2021-07-28T09:09:02+10:00,2021-07-28T09:09:28+10:00,27,-33.45014,151.32216,-33.44908,151.32649,route131
2021-07-28T09:09:02+10:00,2021-07-28T09:09:19+10:00,17,-33.44976,151.32462,-33.44873,151.32672,route132
2021-07-28T09:09:03+10:00,2021-07-28T09:09:16+10:00,13,-33.44925,151.32618,-33.44832,151.32667,route133
2021-07-28T09:09:03+10:00,2021-07-28T09:09:13+10:00,10,-33.44892,151.32664,-33.44824,151.32663,route134
2021-07-28T09:09:03+10:00,2021-07-28T09:09:07+10:00,5,-33.44844,151.3267,-33.44818,151.32667,route135
2021-07-28T09:09:04+10:00,2021-07-28T09:09:10+10:00,7,-33.44828,151.32664,-33.44795,151.32695,route136
2021-07-28T09:09:04+10:00,2021-07-28T09:09:44+10:00,41,-33.44821,151.32664,-33.44597,151.3281,route137
2021-07-28T09:09:04+10:00,2021-07-28T09:10:07+10:00,64,-33.44817,151.32671,-33.44409,151.32872,route138
2021-07-28T09:09:05+10:00,2021-07-28T09:10:17+10:00,72,-33.44716,151.3276,-33.44133,151.32948,route139
2021-07-28T09:09:05+10:00,2021-07-28T09:09:52+10:00,47,-33.44506,151.3284,-33.4405,151.32952,route140
2021-07-28T09:09:05+10:00,2021-07-28T09:09:37+10:00,32,-33.44259,151.32917,-33.43982,151.32871,route141
2021-07-28T09:09:06+10:00,2021-07-28T09:09:31+10:00,25,-33.44077,151.32959,-33.439,151.32763,route142
2021-07-28T09:09:06+10:00,2021-07-28T09:09:35+10:00,29,-33.44035,151.32942,-33.4385,151.32691,route143
2021-07-28T09:09:06+10:00,2021-07-28T09:09:30+10:00,24,-33.43929,151.32799,-33.43844,151.32568,route144
2021-07-28T09:09:07+10:00,2021-07-28T09:09:32+10:00,26,-33.4387,151.32726,-33.43821,151.32447,route145
2021-07-28T09:09:07+10:00,2021-07-28T09:10:00+10:00,54,-33.43845,151.3267,-33.43668,151.32073,route146
2021-07-28T09:09:07+10:00,2021-07-28T09:10:01+10:00,55,-33.4384,151.32503,-33.43582,151.31859,route147
2021-07-28T09:09:08+10:00,2021-07-28T09:09:45+10:00,38,-33.43709,151.32171,-33.43484,151.31705,route148
2021-07-28T09:09:08+10:00,2021-07-28T09:09:41+10:00,34,-33.43626,151.31967,-33.43362,151.31611,route149
2021-07-28T09:09:08+10:00,2021-07-28T09:09:30+10:00,22,-33.43526,151.31744,-33.43287,151.31585,route150
2021-07-28T09:09:09+10:00,2021-07-28T09:09:28+10:00,19,-33.43409,151.31648,-33.43183,151.31607,route151
2021-07-28T09:09:09+10:00,2021-07-28T09:09:32+10:00,23,-33.43321,151.31591,-33.43045,151.31636,route152
2021-07-28T09:09:09+10:00,2021-07-28T09:09:43+10:00,35,-33.43215,151.31599,-33.42932,151.31658,route153
2021-07-28T09:09:10+10:00,2021-07-28T09:09:51+10:00,42,-33.4312,151.3162,-33.42807,151.31692,route154
2021-07-28T09:09:10+10:00,2021-07-28T09:13:07+10:00,237,-33.43002,151.31642,-33.42752,151.31749,route155
2021-07-28T09:09:10+10:00,2021-07-28T09:12:57+10:00,227,-33.42857,151.31674,-33.42872,151.31688,route156
2021-07-28T09:09:11+10:00,2021-07-28T09:12:51+10:00,220,-33.42755,151.31725,-33.43045,151.31636,route157
2021-07-28T09:09:11+10:00,2021-07-28T09:09:53+10:00,42,-33.4282,151.31704,-33.43183,151.31607,route158
2021-07-28T09:09:11+10:00,2021-07-28T09:09:37+10:00,26,-33.43002,151.31656,-33.43288,151.31593,route159
2021-07-28T09:09:12+10:00,2021-07-28T09:09:31+10:00,19,-33.4312,151.3162,-33.43376,151.31628,route160
2021-07-28T09:09:12+10:00,2021-07-28T09:09:34+10:00,22,-33.43225,151.31604,-33.43507,151.31723,route161
2021-07-28T09:09:12+10:00,2021-07-28T09:09:42+10:00,31,-33.4332,151.31599,-33.4361,151.31929,route162
2021-07-28T09:09:13+10:00,2021-07-28T09:09:48+10:00,36,-33.43414,151.31652,-33.43678,151.32096,route163
2021-07-28T09:09:13+10:00,2021-07-28T09:10:06+10:00,53,-33.4354,151.31764,-33.4383,151.32469,route164
2021-07-28T09:09:13+10:00,2021-07-28T09:09:59+10:00,46,-33.43629,151.31974,-33.43843,151.32604,route165
2021-07-28T09:09:13+10:00,2021-07-28T09:09:45+10:00,33,-33.43725,151.32211,-33.43854,151.327,route166
2021-07-28T09:09:14+10:00,2021-07-28T09:09:30+10:00,16,-33.43844,151.32533,-33.43898,151.32767,route167
2021-07-28T09:09:14+10:00,2021-07-28T09:09:30+10:00,16,-33.43847,151.3268,-33.43984,151.32879,route168
2021-07-28T09:09:14+10:00,2021-07-28T09:09:32+10:00,18,-33.43889,151.32752,-33.44061,151.32957,route169
2021-07-28T09:09:15+10:00,2021-07-28T09:09:37+10:00,22,-33.43932,151.32813,-33.44178,151.32935,route170
2021-07-28T09:09:15+10:00,2021-07-28T09:09:44+10:00,30,-33.44038,151.32944,-33.44435,151.32864,route171
2021-07-28T09:09:15+10:00,2021-07-28T09:10:09+10:00,55,-33.44093,151.32958,-33.44719,151.32767,route172
2021-07-28T09:09:16+10:00,2021-07-28T09:10:09+10:00,54,-33.44267,151.32915,-33.44821,151.32683,route173
2021-07-28T09:09:16+10:00,2021-07-28T09:09:49+10:00,34,-33.44538,151.32837,-33.44849,151.32682,route174
2021-07-28T09:09:16+10:00,2021-07-28T09:09:33+10:00,18,-33.44747,151.3275,-33.44912,151.3266,route175
2021-07-28T09:09:17+10:00,2021-07-28T09:09:31+10:00,15,-33.44831,151.32678,-33.44956,151.32557,route176
2021-07-28T09:09:17+10:00,2021-07-28T09:09:42+10:00,26,-33.44879,151.32683,-33.45008,151.32285,route177
2021-07-28T09:09:17+10:00,2021-07-28T09:09:50+10:00,34,-33.44929,151.32633,-33.45046,151.32054,route178
2021-07-28T09:09:18+10:00,2021-07-28T09:09:56+10:00,39,-33.44976,151.32462,-33.45157,151.31824,route179
2021-07-28T09:09:18+10:00,2021-07-28T09:09:52+10:00,35,-33.4502,151.32217,-33.45284,151.31721,route180
2021-07-28T09:09:18+10:00,2021-07-28T09:10:27+10:00,69,-33.45082,151.31945,-33.45991,151.31315,route181
2021-07-28T09:09:18+10:00,2021-07-28T09:10:24+10:00,67,-33.45207,151.31772,-33.46146,151.31336,route182
2021-07-28T09:09:19+10:00,2021-07-28T09:09:41+10:00,23,-33.45922,151.31344,-33.46234,151.31422,route183
2021-07-28T09:09:19+10:00,2021-07-28T09:09:49+10:00,30,-33.46058,151.31309,-33.46363,151.31673,route184
2021-07-28T09:09:19+10:00,2021-07-28T09:09:51+10:00,32,-33.46196,151.31373,-33.46495,151.31809,route185
2021-07-28T09:09:20+10:00,2021-07-28T09:09:50+10:00,30,-33.46305,151.31572,-33.46636,151.3188,route186
2021-07-28T09:09:20+10:00,2021-07-28T09:09:58+10:00,39,-33.46437,151.31762,-33.46965,151.31934,route187
2021-07-28T09:09:20+10:00,2021-07-28T09:10:03+10:00,44,-33.46578,151.31858,-33.47176,151.32083,route188
2021-07-28T09:09:21+10:00,2021-07-28T09:09:56+10:00,36,-33.46889,151.31915,-33.47301,151.32277,route189
2021-07-28T09:09:21+10:00,2021-07-28T09:09:51+10:00,30,-33.47091,151.32003,-33.47396,151.32377,route190
2021-07-28T09:09:22+10:00,2021-07-28T09:09:49+10:00,28,-33.47238,151.32171,-33.47558,151.324,route191
2021-07-28T09:09:22+10:00,2021-07-28T09:09:53+10:00,32,-33.47325,151.3231,-33.47757,151.32407,route192
2021-07-28T09:09:22+10:00,2021-07-28T09:10:22+10:00,60,-33.47476,151.32402,-33.48283,151.32435,route193
2021-07-28T09:09:22+10:00,2021-07-28T10:19:28+10:00,4207,-33.47657,151.32399,-33.84019,151.14599,route194
2021-07-28T09:09:23+10:00,2021-07-28T10:19:56+10:00,4234,-33.47926,151.3242,-33.83858,151.14515,route195
2021-07-28T09:09:23+10:00,2021-07-28T10:19:54+10:00,4231,-33.48327,151.32447,-33.83736,151.1451,route196
2021-07-28T09:09:24+10:00,2021-07-28T09:09:49+10:00,25,-33.83948,151.14547,-33.83531,151.1453,route197
2021-07-28T09:09:24+10:00,2021-07-28T09:10:01+10:00,38,-33.83789,151.1451,-33.83168,151.14599,route198
2021-07-28T09:09:24+10:00,2021-07-28T09:10:03+10:00,40,-33.83632,151.14512,-33.82966,151.1461,route199
2021-07-28T09:09:25+10:00,2021-07-28T09:09:59+10:00,34,-33.83395,151.14574,-33.82825,151.14628,route200
2021-07-28T09:09:25+10:00,2021-07-28T09:09:49+10:00,25,-33.83077,151.14605,-33.82716,151.14725,route201
2021-07-28T09:09:25+10:00,2021-07-28T09:09:56+10:00,31,-33.82896,151.14613,-33.82623,151.14937,route202
2021-07-28T09:09:25+10:00,2021-07-28T09:09:57+10:00,32,-33.82771,151.1466,-33.82541,151.14995,route203
2021-07-28T09:09:26+10:00,2021-07-28T09:09:49+10:00,24,-33.82647,151.14894,-33.82445,151.15011,route204
2021-07-28T09:09:26+10:00,2021-07-28T09:09:58+10:00,33,-33.82569,151.14983,-33.82259,151.14966,route205
2021-07-28T09:09:26+10:00,2021-07-28T09:10:12+10:00,46,-33.82487,151.1501,-33.82062,151.14999,route206
2021-07-28T09:09:27+10:00,2021-07-28T09:10:15+10:00,48,-33.82374,151.14986,-33.82002,151.1506,route207
2021-07-28T09:09:27+10:00,2021-07-28T09:10:06+10:00,39,-33.82143,151.14982,-33.81883,151.15112,route208
2021-07-28T09:09:27+10:00,2021-07-28T09:10:26+10:00,59,-33.82035,151.15016,-33.81685,151.15159,route209
2021-07-28T09:09:28+10:00,2021-07-28T09:10:27+10:00,59,-33.81973,151.15087,-33.81555,151.15184,route210
2021-07-28T09:09:28+10:00,2021-07-28T09:10:17+10:00,50,-33.8185,151.15124,-33.81516,151.15232,route211
2021-07-28T09:09:28+10:00,2021-07-28T09:09:50+10:00,22,-33.81592,151.15175,-33.81458,151.15394,route212
2021-07-28T09:09:29+10:00,2021-07-28T09:10:03+10:00,35,-33.81533,151.15203,-33.81508,151.15584,route213
2021-07-28T09:09:29+10:00,2021-07-28T09:10:02+10:00,34,-33.81457,151.15375,-33.81482,151.1574,route214
2021-07-28T09:09:29+10:00,2021-07-28T09:10:13+10:00,44,-33.81473,151.15421,-33.81423,151.15887,route215
2021-07-28T09:09:29+10:00,2021-07-28T09:10:11+10:00,42,-33.81513,151.15651,-33.81344,151.16096,route216
2021-07-28T09:09:30+10:00,2021-07-28T09:10:01+10:00,32,-33.81449,151.15813,-33.81362,151.16181,route217
2021-07-28T09:09:30+10:00,2021-07-28T09:10:10+10:00,41,-33.81375,151.1601,-33.8149,151.16482,route218
2021-07-28T09:09:30+10:00,2021-07-28T09:10:22+10:00,53,-33.81344,151.1613,-33.81485,151.1663,route219
2021-07-28T09:09:31+10:00,2021-07-28T09:10:10+10:00,39,-33.81435,151.16354,-33.81476,151.16642,route220
2021-07-28T09:09:31+10:00,2021-07-28T09:10:15+10:00,45,-33.81498,151.16537,-33.81454,151.1676,route221
2021-07-28T09:09:31+10:00,2021-07-28T09:10:25+10:00,54,-33.81476,151.16636,-33.81456,151.16866,route222
2021-07-28T09:09:32+10:00,2021-07-28T09:12:11+10:00,159,-33.81458,151.16726,-33.81479,151.15348,route223
2021-07-28T09:09:32+10:00,2021-07-28T09:12:58+10:00,206,-33.81461,151.16851,-33.81547,151.15203,route224
2021-07-28T09:09:32+10:00,2021-07-28T09:10:20+10:00,48,-33.81476,151.15401,-33.81594,151.15183,route225
2021-07-28T09:09:33+10:00,2021-07-28T09:10:49+10:00,76,-33.81523,151.15238,-33.8185,151.15124,route226
2021-07-28T09:09:33+10:00,2021-07-28T09:10:48+10:00,76,-33.81564,151.15194,-33.81961,151.15103,route227
2021-07-28T09:09:33+10:00,2021-07-28T09:10:13+10:00,41,-33.81685,151.15159,-33.82032,151.15033,route228
2021-07-28T09:09:34+10:00,2021-07-28T09:10:10+10:00,36,-33.81884,151.15119,-33.82204,151.14978,route229
2021-07-28T09:09:34+10:00,2021-07-28T09:10:06+10:00,33,-33.82001,151.15073,-33.82354,151.14988,route230
