date_departure,date_arrive,travel_time,start_point_lat,start_point_lon,end_point_lat,end_point_lon
2021-07-28T09:08:20+10:00,2021-07-28T09:10:50+10:00,150,-33.91176,151.21283,-33.90408,151.21404
2021-07-28T09:08:20+10:00,2021-07-28T09:11:20+10:00,181,-33.90853,151.21319,-33.90156,151.21484
2021-07-28T09:08:20+10:00,2021-07-28T09:09:34+10:00,74,-33.90504,151.21387,-33.89764,151.21565
2021-07-28T09:08:21+10:00,2021-07-28T09:17:34+10:00,554,-33.9038,151.21416,-33.89557,151.21614
2021-07-28T09:08:21+10:00,2021-07-28T09:25:33+10:00,1033,-33.90064,151.21506,-33.89226,151.21667
2021-07-28T09:08:21+10:00,2021-07-28T09:09:27+10:00,67,-33.89638,151.21594,-33.88991,151.21733
2021-07-28T09:08:22+10:00,2021-07-28T09:09:34+10:00,72,-33.89386,151.21648,-33.88664,151.21796
2021-07-28T09:08:22+10:00,2021-07-28T09:18:37+10:00,615,-33.89189,151.21683,-33.8849,151.21763
2021-07-28T09:08:22+10:00,2021-07-28T09:16:53+10:00,512,-33.88805,151.21772,-33.88283,151.21731
2021-07-28T09:08:22+10:00,2021-07-28T09:09:43+10:00,82,-33.88569,151.218,-33.88144,151.21698
2021-07-28T09:08:23+10:00,2021-07-28T09:14:02+10:00,340,-33.88396,151.21743,-33.88005,151.21691
2021-07-28T09:08:23+10:00,2021-07-28T09:13:18+10:00,296,-33.88237,151.2172,-33.87764,151.2172
2021-07-28T09:08:23+10:00,2021-07-28T09:15:19+10:00,416,-33.88069,151.21693,-33.87457,151.21759
2021-07-28T09:08:24+10:00,2021-07-28T09:14:04+10:00,340,-33.87936,151.21707,-33.87411,151.21762
2021-07-28T09:08:24+10:00,2021-07-28T09:19:40+10:00,677,-33.87574,151.21744,-33.87237,151.21772
2021-07-28T09:08:24+10:00,2021-07-28T09:19:53+10:00,690,-33.87457,151.21756,-33.87096,151.21811
2021-07-28T09:08:25+10:00,2021-07-28T09:22:55+10:00,871,-33.87283,151.21763,-33.86918,151.21841
2021-07-28T09:08:25+10:00,2021-07-28T09:08:46+10:00,22,-33.87127,151.21795,-33.86809,151.2179
2021-07-28T09:08:25+10:00,2021-07-28T09:08:45+10:00,21,-33.8698,151.21844,-33.8672,151.21675
2021-07-28T09:08:26+10:00,2021-07-28T09:08:52+10:00,26,-33.86871,151.21825,-33.86643,151.2146
2021-07-28T09:08:26+10:00,2021-07-28T09:24:11+10:00,946,-33.86761,151.21746,-33.87065,151.19042
2021-07-28T09:08:26+10:00,2021-07-28T09:27:00+10:00,1115,-33.86693,151.2159,-33.87089,151.19157
2021-07-28T09:08:27+10:00,2021-07-28T09:27:02+10:00,1116,-33.86613,151.21405,-33.8716,151.19324
2021-07-28T09:08:27+10:00,2021-07-28T09:17:59+10:00,573,-33.87085,151.19104,-33.87245,151.19392
2021-07-28T09:08:27+10:00,2021-07-28T09:09:01+10:00,35,-33.87113,151.19246,-33.87452,151.19546
2021-07-28T09:08:28+10:00,2021-07-28T09:08:59+10:00,31,-33.87224,151.19377,-33.87491,151.19647
2021-07-28T09:08:28+10:00,2021-07-28T09:09:00+10:00,32,-33.87339,151.1946,-33.87456,151.1978
2021-07-28T09:08:28+10:00,2021-07-28T09:08:53+10:00,25,-33.87474,151.19578,-33.87422,151.19875
2021-07-28T09:08:29+10:00,2021-07-28T09:09:07+10:00,39,-33.87487,151.19688,-33.87346,151.20133
2021-07-28T09:08:29+10:00,2021-07-28T09:09:03+10:00,35,-33.87437,151.19827,-33.87298,151.20221
2021-07-28T09:08:29+10:00,2021-07-28T09:08:51+10:00,23,-33.87377,151.20037,-33.87238,151.20262
2021-07-28T09:08:30+10:00,2021-07-28T09:08:53+10:00,24,-33.87313,151.202,-33.87041,151.20311
2021-07-28T09:08:30+10:00,2021-07-28T09:09:01+10:00,31,-33.87292,151.20229,-33.86915,151.20298
2021-07-28T09:08:30+10:00,2021-07-28T09:09:10+10:00,41,-33.87201,151.20278,-33.86714,151.20279
2021-07-28T09:08:31+10:00,2021-07-28T09:23:11+10:00,880,-33.86996,151.20312,-33.86499,151.2037
2021-07-28T09:08:31+10:00,2021-07-28T09:19:39+10:00,668,-33.8682,151.20282,-33.86356,151.20439
2021-07-28T09:08:31+10:00,2021-07-28T09:09:08+10:00,37,-33.8659,151.20326,-33.8623,151.20497
2021-07-28T09:08:32+10:00,2021-07-28T09:09:31+10:00,60,-33.86429,151.20404,-33.86028,151.2057
2021-07-28T09:08:32+10:00,2021-07-28T09:09:07+10:00,35,-33.86323,151.20456,-33.85975,151.20597
2021-07-28T09:08:32+10:00,2021-07-28T09:18:22+10:00,590,-33.86085,151.2055,-33.85887,151.20652
2021-07-28T09:08:33+10:00,2021-07-28T09:15:13+10:00,400,-33.86006,151.20582,-33.86083,151.2059
2021-07-28T09:08:33+10:00,2021-07-28T09:18:00+10:00,567,-33.85944,151.20619,-33.86209,151.20546
2021-07-28T09:08:33+10:00,2021-07-28T09:08:51+10:00,19,-33.86038,151.20601,-33.86318,151.20487
2021-07-28T09:08:34+10:00,2021-07-28T09:08:54+10:00,20,-33.86109,151.20582,-33.86396,151.20436
2021-07-28T09:08:34+10:00,2021-07-28T09:08:57+10:00,23,-33.86279,151.20509,-33.86609,151.20329
2021-07-28T09:08:34+10:00,2021-07-28T09:09:03+10:00,30,-33.86356,151.20462,-33.86797,151.20292
2021-07-28T09:08:34+10:00,2021-07-28T09:18:22+10:00,589,-33.86504,151.20379,-33.86974,151.20321
2021-07-28T09:08:35+10:00,2021-07-28T09:08:56+10:00,21,-33.86716,151.2029,-33.87048,151.20329
2021-07-28T09:08:35+10:00,2021-07-28T09:08:50+10:00,16,-33.86895,151.20309,-33.87129,151.20329
2021-07-28T09:08:35+10:00,2021-07-28T09:16:00+10:00,446,-33.8704,151.20326,-33.87204,151.20369
2021-07-28T09:08:36+10:00,2021-07-28T09:16:53+10:00,497,-33.87108,151.20335,-33.8729,151.20348
2021-07-28T09:08:36+10:00,2021-07-28T09:08:50+10:00,14,-33.87145,151.20331,-33.87335,151.20299
2021-07-28T09:08:37+10:00,2021-07-28T09:11:23+10:00,166,-33.87204,151.20369,-33.87378,151.20267
2021-07-28T09:08:37+10:00,2021-07-28T09:08:49+10:00,12,-33.87305,151.20318,-33.8742,151.20173
2021-07-28T09:08:37+10:00,2021-07-28T09:08:51+10:00,15,-33.87352,151.20287,-33.8744,151.20065
2021-07-28T09:08:38+10:00,2021-07-28T09:12:56+10:00,258,-33.87397,151.2024,-33.87464,151.19859
2021-07-28T09:08:38+10:00,2021-07-28T09:08:56+10:00,18,-33.87435,151.20108,-33.8748,151.1979
2021-07-28T09:08:38+10:00,2021-07-28T09:08:55+10:00,17,-33.87453,151.19927,-33.87505,151.19639
2021-07-28T09:08:38+10:00,2021-07-28T09:08:58+10:00,20,-33.8747,151.19823,-33.87443,151.19512
2021-07-28T09:08:39+10:00,2021-07-28T09:09:03+10:00,24,-33.87504,151.19687,-33.873,151.19406
2021-07-28T09:08:39+10:00,2021-07-28T09:14:57+10:00,378,-33.87488,151.19575,-33.8719,151.19321
2021-07-28T09:08:39+10:00,2021-07-28T09:09:01+10:00,23,-33.87375,151.19459,-33.87126,151.1924
2021-07-28T09:08:40+10:00,2021-07-28T09:14:59+10:00,380,-33.87262,151.19376,-33.87095,151.191
2021-07-28T09:08:40+10:00,2021-07-28T09:26:45+10:00,1086,-33.87162,151.19295,-33.8615,151.21259
2021-07-28T09:08:41+10:00,2021-07-28T09:26:43+10:00,1083,-33.87108,151.19187,-33.86161,151.21329
2021-07-28T09:08:41+10:00,2021-07-28T09:26:40+10:00,1079,-33.87077,151.19038,-33.86197,151.2139
2021-07-28T09:08:41+10:00,2021-07-28T09:08:54+10:00,13,-33.86159,151.21311,-33.86274,151.21385
2021-07-28T09:08:42+10:00,2021-07-28T09:08:59+10:00,18,-33.86176,151.2137,-33.86327,151.21347
2021-07-28T09:08:42+10:00,2021-07-28T09:09:29+10:00,48,-33.86231,151.21397,-33.86298,151.21336
2021-07-28T09:08:42+10:00,2021-07-28T09:09:29+10:00,47,-33.86312,151.21366,-33.86206,151.21351
2021-07-28T09:08:43+10:00,2021-07-28T09:09:04+10:00,21,-33.8633,151.21326,-33.86172,151.21317
2021-07-28T09:08:43+10:00,2021-07-28T09:08:58+10:00,16,-33.86265,151.21349,-33.86155,151.21224
2021-07-28T09:08:43+10:00,2021-07-28T09:09:11+10:00,29,-33.86186,151.21337,-33.86127,151.20898
2021-07-28T09:08:44+10:00,2021-07-28T09:09:16+10:00,32,-33.86159,151.21256,-33.86108,151.20729
2021-07-28T09:08:44+10:00,2021-07-28T09:18:34+10:00,591,-33.8614,151.21053,-33.86103,151.20625
2021-07-28T09:08:44+10:00,2021-07-28T09:20:34+10:00,711,-33.86119,151.20833,-33.86071,151.20576
2021-07-28T09:08:45+10:00,2021-07-28T09:13:13+10:00,269,-33.86101,151.20625,-33.86044,151.20544
2021-07-28T09:08:45+10:00,2021-07-28T09:21:47+10:00,783,-33.8609,151.20588,-33.86019,151.20476
2021-07-28T09:08:45+10:00,2021-07-28T09:18:34+10:00,589,-33.86055,151.2056,-33.86024,151.20455
2021-07-28T09:08:46+10:00,2021-07-28T09:18:09+10:00,563,-33.86012,151.20517,-33.8605,151.20432
2021-07-28T09:08:46+10:00,2021-07-28T09:08:54+10:00,8,-33.86019,151.2047,-33.86085,151.20436
2021-07-28T09:08:46+10:00,2021-07-28T09:08:55+10:00,10,-33.86037,151.20439,-33.86112,151.20485
2021-07-28T09:08:46+10:00,2021-07-28T09:08:57+10:00,11,-33.86068,151.2043,-33.86085,151.20534
2021-07-28T09:08:47+10:00,2021-07-28T09:08:58+10:00,12,-33.86104,151.20454,-33.8604,151.20545
2021-07-28T09:08:47+10:00,2021-07-28T09:12:47+10:00,241,-33.86102,151.20515,-33.83943,151.21091
2021-07-28T09:08:47+10:00,2021-07-28T09:13:11+10:00,264,-33.86067,151.20541,-33.84246,151.21116
2021-07-28T09:08:48+10:00,2021-07-28T09:10:03+10:00,75,-33.83874,151.21102,-33.84531,151.2122
2021-07-28T09:08:48+10:00,2021-07-28T09:09:51+10:00,64,-33.84133,151.21089,-33.84674,151.21259
2021-07-28T09:08:48+10:00,2021-07-28T09:09:27+10:00,39,-33.84409,151.21175,-33.84813,151.21278
2021-07-28T09:08:49+10:00,2021-07-28T09:09:20+10:00,31,-33.84626,151.21247,-33.84995,151.2123
2021-07-28T09:08:49+10:00,2021-07-28T09:09:36+10:00,47,-33.8473,151.21269,-33.85279,151.21052
2021-07-28T09:08:49+10:00,2021-07-28T09:19:16+10:00,628,-33.84923,151.2126,-33.85423,151.20961
2021-07-28T09:08:50+10:00,2021-07-28T09:09:31+10:00,42,-33.85065,151.21185,-33.85581,151.20858
2021-07-28T09:08:50+10:00,2021-07-28T09:09:29+10:00,40,-33.85367,151.20997,-33.85897,151.20664
2021-07-28T09:08:50+10:00,2021-07-28T09:09:24+10:00,34,-33.85527,151.20892,-33.85992,151.20628
2021-07-28T09:08:51+10:00,2021-07-28T09:09:05+10:00,14,-33.85875,151.20675,-33.86059,151.20633
2021-07-28T09:08:51+10:00,2021-07-28T09:09:05+10:00,14,-33.85916,151.20655,-33.86088,151.20666
2021-07-28T09:08:51+10:00,2021-07-28T09:09:06+10:00,16,-33.86036,151.20622,-33.86112,151.20849
2021-07-28T09:08:51+10:00,2021-07-28T09:09:14+10:00,24,-33.86078,151.20649,-33.86135,151.21088
2021-07-28T09:08:52+10:00,2021-07-28T09:09:24+10:00,32,-33.86096,151.20697,-33.86159,151.21311
2021-07-28T09:08:52+10:00,2021-07-28T09:24:15+10:00,924,-33.86121,151.20931,-33.88449,151.19484
2021-07-28T09:08:52+10:00,2021-07-28T09:24:13+10:00,922,-33.8615,151.21259,-33.88538,151.19447
2021-07-28T09:08:53+10:00,2021-07-28T09:24:42+10:00,949,-33.86161,151.21329,-33.88743,151.19347
2021-07-28T09:08:53+10:00,2021-07-28T09:10:05+10:00,72,-33.88485,151.19471,-33.88826,151.19234
2021-07-28T09:08:53+10:00,2021-07-28T09:09:57+10:00,65,-33.88682,151.19385,-33.88924,151.19051
2021-07-28T09:08:54+10:00,2021-07-28T09:09:35+10:00,41,-33.88793,151.1929,-33.89023,151.18957
2021-07-28T09:08:54+10:00,2021-07-28T09:11:09+10:00,135,-33.88882,151.19128,-33.89009,151.18956
2021-07-28T09:08:54+10:00,2021-07-28T09:09:15+10:00,22,-33.88963,151.19013,-33.88873,151.19122
2021-07-28T09:08:55+10:00,2021-07-28T09:11:31+10:00,156,-33.89086,151.18895,-33.88774,151.19294
2021-07-28T09:08:55+10:00,2021-07-28T09:09:51+10:00,57,-33.88931,151.19027,-33.88665,151.19379
2021-07-28T09:08:55+10:00,2021-07-28T09:10:39+10:00,105,-33.88808,151.19248,-33.88464,151.19468
2021-07-28T09:08:56+10:00,2021-07-28T10:25:28+10:00,4593,-33.88721,151.19347,-33.48287,151.32433
2021-07-28T09:08:56+10:00,2021-07-28T10:23:26+10:00,4471,-33.88534,151.19436,-33.47834,151.32416
2021-07-28T09:08:57+10:00,2021-07-28T10:22:16+10:00,4400,-33.88439,151.19475,-33.47617,151.32398
2021-07-28T09:08:57+10:00,2021-07-28T09:09:45+10:00,48,-33.48122,151.32428,-33.47422,151.3239
2021-07-28T09:08:57+10:00,2021-07-28T09:09:24+10:00,28,-33.47685,151.32401,-33.47308,151.32282
2021-07-28T09:08:58+10:00,2021-07-28T09:09:24+10:00,27,-33.47483,151.32402,-33.47196,151.32107
2021-07-28T09:08:58+10:00,2021-07-28T09:09:24+10:00,27,-33.47333,151.3232,-33.47062,151.31983
2021-07-28T09:08:58+10:00,2021-07-28T09:09:41+10:00,43,-33.47264,151.32196,-33.46704,151.31894
2021-07-28T09:08:59+10:00,2021-07-28T09:09:41+10:00,43,-33.4714,151.32045,-33.46549,151.31844
2021-07-28T09:08:59+10:00,2021-07-28T09:09:37+10:00,39,-33.46932,151.31924,-33.46413,151.31736
2021-07-28T09:08:59+10:00,2021-07-28T09:09:33+10:00,35,-33.46614,151.31872,-33.46256,151.31459
2021-07-28T09:08:59+10:00,2021-07-28T09:09:29+10:00,30,-33.46467,151.31786,-33.46185,151.31363
2021-07-28T09:09:00+10:00,2021-07-28T09:09:30+10:00,30,-33.4635,151.31655,-33.46028,151.31309
2021-07-28T09:09:00+10:00,2021-07-28T09:09:24+10:00,25,-33.46216,151.31397,-33.45869,151.31377
2021-07-28T09:09:01+10:00,2021-07-28T09:10:05+10:00,64,-33.46118,151.31323,-33.45198,151.3178
2021-07-28T09:09:01+10:00,2021-07-28T09:10:03+10:00,62,-33.45959,151.31325,-33.45101,151.31891
2021-07-28T09:09:01+10:00,2021-07-28T09:09:23+10:00,23,-33.45232,151.31754,-33.45029,151.3209
2021-07-28T09:09:01+10:00,2021-07-28T09:09:27+10:00,26,-33.45144,151.3183,-33.45008,151.32285
2021-07-28T09:09:02+10:00,2021-07-28T09:09:31+10:00,29,-33.45048,151.32005,-33.44956,151.3253
2021-07-28T09:09:02+10:00,2021-07-28T09:09:28+10:00,27,-33.45014,151.32216,-33.44908,151.32649
2021-07-28T09:09:02+10:00,2021-07-28T09:09:19+10:00,17,-33.44976,151.32462,-33.44873,151.32672
2021-07-28T09:09:03+10:00,2021-07-28T09:09:16+10:00,13,-33.44925,151.32618,-33.44832,151.32667
2021-07-28T09:09:03+10:00,2021-07-28T09:09:13+10:00,10,-33.44892,151.32664,-33.44824,151.32663
2021-07-28T09:09:03+10:00,2021-07-28T09:09:07+10:00,5,-33.44844,151.3267,-33.44818,151.32667
2021-07-28T09:09:04+10:00,2021-07-28T09:09:10+10:00,7,-33.44828,151.32664,-33.44795,151.32695
2021-07-28T09:09:04+10:00,2021-07-28T09:09:44+10:00,41,-33.44821,151.32664,-33.44597,151.3281
2021-07-28T09:09:04+10:00,2021-07-28T09:10:07+10:00,64,-33.44817,151.32671,-33.44409,151.32872
2021-07-28T09:09:05+10:00,2021-07-28T09:10:17+10:00,72,-33.44716,151.3276,-33.44133,151.32948
2021-07-28T09:09:05+10:00,2021-07-28T09:09:52+10:00,47,-33.44506,151.3284,-33.4405,151.32952
2021-07-28T09:09:05+10:00,2021-07-28T09:09:37+10:00,32,-33.44259,151.32917,-33.43982,151.32871
2021-07-28T09:09:06+10:00,2021-07-28T09:09:31+10:00,25,-33.44077,151.32959,-33.439,151.32763
2021-07-28T09:09:06+10:00,2021-07-28T09:09:35+10:00,29,-33.44035,151.32942,-33.4385,151.32691
2021-07-28T09:09:06+10:00,2021-07-28T09:09:30+10:00,24,-33.43929,151.32799,-33.43844,151.32568
2021-07-28T09:09:07+10:00,2021-07-28T09:09:32+10:00,26,-33.4387,151.32726,-33.43821,151.32447
2021-07-28T09:09:07+10:00,2021-07-28T09:10:00+10:00,54,-33.43845,151.3267,-33.43668,151.32073
2021-07-28T09:09:07+10:00,2021-07-28T09:10:01+10:00,55,-33.4384,151.32503,-33.43582,151.31859
2021-07-28T09:09:08+10:00,2021-07-28T09:09:45+10:00,38,-33.43709,151.32171,-33.43484,151.31705
2021-07-28T09:09:08+10:00,2021-07-28T09:09:41+10:00,34,-33.43626,151.31967,-33.43362,151.31611
2021-07-28T09:09:08+10:00,2021-07-28T09:09:30+10:00,22,-33.43526,151.31744,-33.43287,151.31585
2021-07-28T09:09:09+10:00,2021-07-28T09:09:28+10:00,19,-33.43409,151.31648,-33.43183,151.31607
2021-07-28T09:09:09+10:00,2021-07-28T09:09:32+10:00,23,-33.43321,151.31591,-33.43045,151.31636
2021-07-28T09:09:09+10:00,2021-07-28T09:09:43+10:00,35,-33.43215,151.31599,-33.42932,151.31658
2021-07-28T09:09:10+10:00,2021-07-28T09:09:51+10:00,42,-33.4312,151.3162,-33.42807,151.31692
2021-07-28T09:09:10+10:00,2021-07-28T09:13:07+10:00,237,-33.43002,151.31642,-33.42752,151.31749
2021-07-28T09:09:10+10:00,2021-07-28T09:12:57+10:00,227,-33.42857,151.31674,-33.42872,151.31688
2021-07-28T09:09:11+10:00,2021-07-28T09:12:51+10:00,220,-33.42755,151.31725,-33.43045,151.31636
2021-07-28T09:09:11+10:00,2021-07-28T09:09:53+10:00,42,-33.4282,151.31704,-33.43183,151.31607
2021-07-28T09:09:11+10:00,2021-07-28T09:09:37+10:00,26,-33.43002,151.31656,-33.43288,151.31593
2021-07-28T09:09:12+10:00,2021-07-28T09:09:31+10:00,19,-33.4312,151.3162,-33.43376,151.31628
2021-07-28T09:09:12+10:00,2021-07-28T09:09:34+10:00,22,-33.43225,151.31604,-33.43507,151.31723
2021-07-28T09:09:12+10:00,2021-07-28T09:09:42+10:00,31,-33.4332,151.31599,-33.4361,151.31929
2021-07-28T09:09:13+10:00,2021-07-28T09:09:48+10:00,36,-33.43414,151.31652,-33.43678,151.32096
2021-07-28T09:09:13+10:00,2021-07-28T09:10:06+10:00,53,-33.4354,151.31764,-33.4383,151.32469
2021-07-28T09:09:13+10:00,2021-07-28T09:09:59+10:00,46,-33.43629,151.31974,-33.43843,151.32604
2021-07-28T09:09:13+10:00,2021-07-28T09:09:45+10:00,33,-33.43725,151.32211,-33.43854,151.327
2021-07-28T09:09:14+10:00,2021-07-28T09:09:30+10:00,16,-33.43844,151.32533,-33.43898,151.32767
2021-07-28T09:09:14+10:00,2021-07-28T09:09:30+10:00,16,-33.43847,151.3268,-33.43984,151.32879
2021-07-28T09:09:14+10:00,2021-07-28T09:09:32+10:00,18,-33.43889,151.32752,-33.44061,151.32957
2021-07-28T09:09:15+10:00,2021-07-28T09:09:37+10:00,22,-33.43932,151.32813,-33.44178,151.32935
2021-07-28T09:09:15+10:00,2021-07-28T09:09:44+10:00,30,-33.44038,151.32944,-33.44435,151.32864
2021-07-28T09:09:15+10:00,2021-07-28T09:10:09+10:00,55,-33.44093,151.32958,-33.44719,151.32767
2021-07-28T09:09:16+10:00,2021-07-28T09:10:09+10:00,54,-33.44267,151.32915,-33.44821,151.32683
2021-07-28T09:09:16+10:00,2021-07-28T09:09:49+10:00,34,-33.44538,151.32837,-33.44849,151.32682
2021-07-28T09:09:16+10:00,2021-07-28T09:09:33+10:00,18,-33.44747,151.3275,-33.44912,151.3266
2021-07-28T09:09:17+10:00,2021-07-28T09:09:31+10:00,15,-33.44831,151.32678,-33.44956,151.32557
2021-07-28T09:09:17+10:00,2021-07-28T09:09:42+10:00,26,-33.44879,151.32683,-33.45008,151.32285
2021-07-28T09:09:17+10:00,2021-07-28T09:09:50+10:00,34,-33.44929,151.32633,-33.45046,151.32054
2021-07-28T09:09:18+10:00,2021-07-28T09:09:56+10:00,39,-33.44976,151.32462,-33.45157,151.31824
2021-07-28T09:09:18+10:00,2021-07-28T09:09:52+10:00,35,-33.4502,151.32217,-33.45284,151.31721
2021-07-28T09:09:18+10:00,2021-07-28T09:10:27+10:00,69,-33.45082,151.31945,-33.45991,151.31315
2021-07-28T09:09:18+10:00,2021-07-28T09:10:24+10:00,67,-33.45207,151.31772,-33.46146,151.31336
2021-07-28T09:09:19+10:00,2021-07-28T09:09:41+10:00,23,-33.45922,151.31344,-33.46234,151.31422
2021-07-28T09:09:19+10:00,2021-07-28T09:09:49+10:00,30,-33.46058,151.31309,-33.46363,151.31673
2021-07-28T09:09:19+10:00,2021-07-28T09:09:51+10:00,32,-33.46196,151.31373,-33.46495,151.31809
2021-07-28T09:09:20+10:00,2021-07-28T09:09:50+10:00,30,-33.46305,151.31572,-33.46636,151.3188
2021-07-28T09:09:20+10:00,2021-07-28T09:09:58+10:00,39,-33.46437,151.31762,-33.46965,151.31934
2021-07-28T09:09:20+10:00,2021-07-28T09:10:03+10:00,44,-33.46578,151.31858,-33.47176,151.32083
2021-07-28T09:09:21+10:00,2021-07-28T09:09:56+10:00,36,-33.46889,151.31915,-33.47301,151.32277
2021-07-28T09:09:21+10:00,2021-07-28T09:09:51+10:00,30,-33.47091,151.32003,-33.47396,151.32377
2021-07-28T09:09:22+10:00,2021-07-28T09:09:49+10:00,28,-33.47238,151.32171,-33.47558,151.324
2021-07-28T09:09:22+10:00,2021-07-28T09:09:53+10:00,32,-33.47325,151.3231,-33.47757,151.32407
2021-07-28T09:09:22+10:00,2021-07-28T09:10:22+10:00,60,-33.47476,151.32402,-33.48283,151.32435
