putty road northbound,"-32.92591,150.71455"
putty road northbound,"-32.92589,150.71433"
putty road northbound,"-32.92573,150.71337"
putty road northbound,"-32.92569,150.71312"
putty road northbound,"-32.92567,150.71286"
putty road northbound,"-32.92566,150.71263"
putty road northbound,"-32.92567,150.71242"
putty road northbound,"-32.92572,150.71194"
putty road northbound,"-32.92583,150.71118"
putty road northbound,"-32.92592,150.71046"
putty road northbound,"-32.92592,150.71045"
putty road northbound,"-32.92595,150.70991"
putty road northbound,"-32.92595,150.70911"
putty road northbound,"-32.92594,150.70829"
putty road northbound,"-32.92593,150.70765"
putty road northbound,"-32.92593,150.70541"
putty road northbound,"-32.92594,150.70492"
putty road northbound,"-32.926,150.70442"
putty road northbound,"-32.92614,150.7036"
putty road northbound,"-32.92622,150.70306"
putty road northbound,"-32.92634,150.70229"
putty road northbound,"-32.92651,150.70119"
putty road northbound,"-32.92657,150.70091"
putty road northbound,"-32.92672,150.70047"
putty road northbound,"-32.92694,150.69988"
putty road northbound,"-32.92703,150.69967"
putty road northbound,"-32.92713,150.69948"
putty road northbound,"-32.92725,150.69931"
putty road northbound,"-32.92754,150.699"
putty road northbound,"-32.928,150.69861"
putty road northbound,"-32.92815,150.69847"
putty road northbound,"-32.92829,150.69836"
putty road northbound,"-32.92841,150.69823"
putty road northbound,"-32.92851,150.69808"
putty road northbound,"-32.92859,150.69791"
putty road northbound,"-32.92863,150.69772"
putty road northbound,"-32.92864,150.69763"
putty road northbound,"-32.92868,150.69717"
putty road northbound,"-32.92869,150.69712"
putty road northbound,"-32.92871,150.69699"
putty road northbound,"-32.9288,150.69668"
putty road northbound,"-32.92886,150.69657"
putty road northbound,"-32.92896,150.69645"
putty road northbound,"-32.92905,150.69636"
putty road northbound,"-32.92917,150.69631"
putty road northbound,"-32.92931,150.6963"
putty road northbound,"-32.92941,150.69632"
putty road northbound,"-32.92953,150.69636"
putty road northbound,"-32.92964,150.69644"
putty road northbound,"-32.92971,150.69653"
putty road northbound,"-32.9298,150.69668"
putty road northbound,"-32.92986,150.69682"
putty road northbound,"-32.9301,150.69772"
putty road northbound,"-32.93026,150.69831"
putty road northbound,"-32.93028,150.69845"
putty road northbound,"-32.93028,150.69859"
putty road northbound,"-32.93004,150.69947"
putty road northbound,"-32.93002,150.69967"
putty road northbound,"-32.93003,150.69974"
putty road northbound,"-32.93004,150.69987"
putty road northbound,"-32.93007,150.7"
putty road northbound,"-32.93012,150.70013"
putty road northbound,"-32.93019,150.70024"
putty road northbound,"-32.93027,150.70033"
putty road northbound,"-32.93039,150.70042"
putty road northbound,"-32.9305,150.70047"
putty road northbound,"-32.93061,150.7005"
putty road northbound,"-32.93074,150.7005"
putty road northbound,"-32.93083,150.70048"
putty road northbound,"-32.93094,150.70044"
putty road northbound,"-32.93111,150.70029"
putty road northbound,"-32.93119,150.70019"
putty road northbound,"-32.93132,150.69996"
putty road northbound,"-32.93149,150.69968"
putty road northbound,"-32.93162,150.69949"
putty road northbound,"-32.93173,150.69937"
putty road northbound,"-32.93197,150.69916"
putty road northbound,"-32.93224,150.69898"
putty road northbound,"-32.93282,150.69861"
putty road northbound,"-32.93299,150.69853"
putty road northbound,"-32.93313,150.69849"
putty road northbound,"-32.9333,150.69846"
putty road northbound,"-32.93345,150.69849"
putty road northbound,"-32.93376,150.69861"
putty road northbound,"-32.93416,150.69893"
putty road northbound,"-32.93459,150.69934"
putty road northbound,"-32.93522,150.69995"
putty road northbound,"-32.93571,150.70037"
putty road northbound,"-32.9359,150.7005"
putty road northbound,"-32.93614,150.70062"
putty road northbound,"-32.93637,150.70069"
putty road northbound,"-32.93657,150.70071"
putty road northbound,"-32.93698,150.70072"
putty road northbound,"-32.93701,150.70072"
putty road northbound,"-32.93777,150.7007"
putty road northbound,"-32.93789,150.7007"
putty road northbound,"-32.93829,150.70074"
putty road northbound,"-32.93867,150.70087"
putty road northbound,"-32.93886,150.70094"
putty road northbound,"-32.9397,150.70139"
putty road northbound,"-32.94038,150.70175"
putty road northbound,"-32.9406,150.70186"
putty road northbound,"-32.94082,150.70196"
putty road northbound,"-32.94123,150.70216"
putty road northbound,"-32.94184,150.70245"
putty road northbound,"-32.94191,150.70247"
putty road northbound,"-32.94215,150.70254"
putty road northbound,"-32.94234,150.70253"
putty road northbound,"-32.94251,150.70249"
putty road northbound,"-32.94265,150.70244"
putty road northbound,"-32.94279,150.70235"
putty road northbound,"-32.94292,150.70222"
putty road northbound,"-32.94304,150.70209"
putty road northbound,"-32.94322,150.70183"
putty road northbound,"-32.94348,150.70145"
putty road northbound,"-32.94375,150.7011"
putty road northbound,"-32.94379,150.70106"
putty road northbound,"-32.94391,150.70093"
putty road northbound,"-32.94407,150.7008"
putty road northbound,"-32.94424,150.70072"
putty road northbound,"-32.94425,150.70071"
putty road northbound,"-32.94441,150.70064"
putty road northbound,"-32.94467,150.70057"
putty road northbound,"-32.94509,150.7004"
putty road northbound,"-32.94522,150.70033"
putty road northbound,"-32.94536,150.70021"
putty road northbound,"-32.94552,150.70005"
putty road northbound,"-32.94588,150.69963"
putty road northbound,"-32.94613,150.69926"
putty road northbound,"-32.94692,150.69812"
putty road northbound,"-32.94708,150.69795"
putty road northbound,"-32.94723,150.69783"
putty road northbound,"-32.9474,150.69772"
putty road northbound,"-32.94758,150.69763"
putty road northbound,"-32.94811,150.69739"
putty road northbound,"-32.94876,150.69711"
putty road northbound,"-32.94908,150.69696"
putty road northbound,"-32.94926,150.69685"
putty road northbound,"-32.94962,150.69659"
putty road northbound,"-32.95046,150.69585"
putty road northbound,"-32.95067,150.69568"
putty road northbound,"-32.95102,150.69541"
putty road northbound,"-32.95142,150.69516"
putty road northbound,"-32.95162,150.69505"
putty road northbound,"-32.95183,150.69495"
putty road northbound,"-32.95202,150.69487"
putty road northbound,"-32.95243,150.69473"
putty road northbound,"-32.95546,150.69383"
putty road northbound,"-32.95624,150.69357"
putty road northbound,"-32.95703,150.69322"
putty road northbound,"-32.95764,150.69293"
putty road northbound,"-32.95802,150.69273"
putty road northbound,"-32.9582,150.69262"
putty road northbound,"-32.95838,150.69249"
putty road northbound,"-32.95898,150.69198"
putty road northbound,"-32.9595,150.69155"
putty road northbound,"-32.95996,150.69116"
putty road northbound,"-32.96049,150.69075"
putty road northbound,"-32.96068,150.69062"
putty road northbound,"-32.96094,150.69049"
putty road northbound,"-32.96281,150.6898"
putty road northbound,"-32.96303,150.68973"
putty road northbound,"-32.96334,150.68969"
putty road northbound,"-32.96362,150.6897"
putty road northbound,"-32.96378,150.68972"
putty road northbound,"-32.96443,150.6899"
putty road northbound,"-32.96499,150.69009"
putty road northbound,"-32.9653,150.69015"
putty road northbound,"-32.96535,150.69016"
putty road northbound,"-32.96557,150.69016"
putty road northbound,"-32.96575,150.69014"
putty road northbound,"-32.96595,150.69009"
putty road northbound,"-32.96715,150.68966"
putty road northbound,"-32.96784,150.68941"
putty road northbound,"-32.96884,150.68899"
putty road northbound,"-32.96908,150.6889"
putty road northbound,"-32.96934,150.68884"
putty road northbound,"-32.96946,150.68883"
putty road northbound,"-32.97,150.68881"
putty road northbound,"-32.97052,150.68881"
putty road northbound,"-32.97106,150.68884"
putty road northbound,"-32.97169,150.68885"
putty road northbound,"-32.97195,150.68883"
putty road northbound,"-32.97209,150.68877"
putty road northbound,"-32.97226,150.68866"
putty road northbound,"-32.97247,150.68848"
putty road northbound,"-32.97247,150.68847"
putty road northbound,"-32.97282,150.68813"
putty road northbound,"-32.97344,150.6875"
putty road northbound,"-32.97376,150.68711"
putty road northbound,"-32.97398,150.68684"
putty road northbound,"-32.9742,150.68655"
putty road northbound,"-32.97439,150.68628"
putty road northbound,"-32.9747,150.68583"
putty road northbound,"-32.9749,150.6856"
putty road northbound,"-32.97502,150.68551"
putty road northbound,"-32.97517,150.68543"
putty road northbound,"-32.97532,150.68537"
putty road northbound,"-32.97561,150.68531"
putty road northbound,"-32.97579,150.68532"
putty road northbound,"-32.97594,150.68535"
putty road northbound,"-32.9761,150.68543"
putty road northbound,"-32.97641,150.68565"
putty road northbound,"-32.97704,150.6862"
putty road northbound,"-32.97723,150.68637"
putty road northbound,"-32.97766,150.68668"
putty road northbound,"-32.97795,150.68683"
putty road northbound,"-32.97892,150.68724"
putty road northbound,"-32.97914,150.68729"
putty road northbound,"-32.97936,150.6873"
putty road northbound,"-32.9796,150.68727"
putty road northbound,"-32.97985,150.68717"
putty road northbound,"-32.97998,150.6871"
putty road northbound,"-32.98009,150.68703"
putty road northbound,"-32.98022,150.6869"
putty road northbound,"-32.98062,150.68648"
putty road northbound,"-32.98088,150.68619"
putty road northbound,"-32.98096,150.6861"
putty road northbound,"-32.98134,150.68566"
putty road northbound,"-32.98147,150.68555"
putty road northbound,"-32.98166,150.68543"
putty road northbound,"-32.9818,150.68535"
putty road northbound,"-32.98201,150.6853"
putty road northbound,"-32.98213,150.68529"
putty road northbound,"-32.98238,150.68531"
putty road northbound,"-32.98262,150.68539"
putty road northbound,"-32.98335,150.68578"
putty road northbound,"-32.98345,150.68581"
putty road northbound,"-32.9835,150.68582"
putty road northbound,"-32.98364,150.68585"
putty road northbound,"-32.98379,150.68587"
putty road northbound,"-32.98409,150.68587"
putty road northbound,"-32.98444,150.68583"
putty road northbound,"-32.98459,150.68583"
putty road northbound,"-32.98488,150.68587"
putty road northbound,"-32.98501,150.68593"
putty road northbound,"-32.98515,150.68602"
putty road northbound,"-32.98554,150.6863"
putty road northbound,"-32.98577,150.68646"
putty road northbound,"-32.98583,150.68649"
putty road northbound,"-32.98597,150.68656"
putty road northbound,"-32.98628,150.68667"
putty road northbound,"-32.98661,150.6867"
putty road northbound,"-32.98694,150.68667"
putty road northbound,"-32.98777,150.68649"
putty road northbound,"-32.98846,150.68632"
putty road northbound,"-32.98895,150.6862"
putty road northbound,"-32.99155,150.68554"
putty road northbound,"-32.99268,150.68527"
putty road northbound,"-32.99316,150.68514"
putty road northbound,"-32.9938,150.68498"
putty road northbound,"-32.99584,150.68447"
putty road northbound,"-32.99635,150.68439"
putty road northbound,"-32.99678,150.68437"
putty road northbound,"-32.99719,150.68437"
putty road northbound,"-32.99761,150.68442"
putty road northbound,"-32.99802,150.68449"
putty road northbound,"-32.99902,150.68483"
putty road northbound,"-33.0,150.68514"
putty road northbound,"-33.00102,150.68546"
putty road northbound,"-33.00122,150.6855"
putty road northbound,"-33.00153,150.68553"
putty road northbound,"-33.00183,150.68554"
putty road northbound,"-33.00205,150.68552"
putty road northbound,"-33.00244,150.68545"
putty road northbound,"-33.00264,150.68541"
putty road northbound,"-33.00293,150.68532"
putty road northbound,"-33.00303,150.68528"
putty road northbound,"-33.00322,150.68521"
putty road northbound,"-33.0036,150.68501"
putty road northbound,"-33.00399,150.68478"
putty road northbound,"-33.00536,150.68393"
putty road northbound,"-33.00575,150.68367"
putty road northbound,"-33.00631,150.68321"
putty road northbound,"-33.00649,150.68304"
putty road northbound,"-33.00682,150.68268"
putty road northbound,"-33.00698,150.68248"
putty road northbound,"-33.00742,150.68184"
putty road northbound,"-33.00767,150.6814"
putty road northbound,"-33.00787,150.68092"
putty road northbound,"-33.00887,150.67829"
putty road northbound,"-33.00907,150.67784"
putty road northbound,"-33.00931,150.67742"
putty road northbound,"-33.00959,150.67702"
putty road northbound,"-33.00983,150.67673"
putty road northbound,"-33.01012,150.67644"
putty road northbound,"-33.01057,150.67609"
putty road northbound,"-33.01078,150.67595"
putty road northbound,"-33.01107,150.67579"
putty road northbound,"-33.01131,150.6757"
putty road northbound,"-33.01168,150.67558"
putty road northbound,"-33.01257,150.67535"
putty road northbound,"-33.01506,150.67471"
putty road northbound,"-33.01563,150.67451"
putty road northbound,"-33.0162,150.67425"
putty road northbound,"-33.01663,150.67401"
putty road northbound,"-33.01704,150.67374"
putty road northbound,"-33.01724,150.67358"
putty road northbound,"-33.01744,150.67342"
putty road northbound,"-33.01782,150.67305"
putty road northbound,"-33.01933,150.67143"
putty road northbound,"-33.02043,150.67023"
putty road northbound,"-33.02083,150.66986"
putty road northbound,"-33.02104,150.6697"
putty road northbound,"-33.02125,150.66957"
putty road northbound,"-33.02149,150.66945"
putty road northbound,"-33.02193,150.66926"
putty road northbound,"-33.02218,150.66918"
putty road northbound,"-33.02269,150.66908"
putty road northbound,"-33.02292,150.66906"
putty road northbound,"-33.02315,150.66906"
putty road northbound,"-33.02361,150.66909"
putty road northbound,"-33.02386,150.66914"
putty road northbound,"-33.02408,150.6692"
putty road northbound,"-33.02432,150.66929"
putty road northbound,"-33.0249,150.66954"
putty road northbound,"-33.02497,150.66957"
putty road northbound,"-33.02767,150.67081"
putty road northbound,"-33.02836,150.67111"
putty road northbound,"-33.02902,150.67143"
putty road northbound,"-33.03056,150.67212"
putty road northbound,"-33.03103,150.67228"
putty road northbound,"-33.03175,150.67247"
putty road northbound,"-33.03219,150.67255"
putty road northbound,"-33.03443,150.67272"
putty road northbound,"-33.03592,150.67277"
putty road northbound,"-33.03612,150.67278"
putty road northbound,"-33.03616,150.67278"
putty road northbound,"-33.03644,150.67283"
putty road northbound,"-33.03669,150.6729"
putty road northbound,"-33.03701,150.67304"
putty road northbound,"-33.03728,150.67322"
putty road northbound,"-33.03757,150.67344"
putty road northbound,"-33.03785,150.67376"
putty road northbound,"-33.038,150.67396"
putty road northbound,"-33.03812,150.67415"
putty road northbound,"-33.03816,150.67422"
putty road northbound,"-33.03831,150.67456"
putty road northbound,"-33.03838,150.67477"
putty road northbound,"-33.03849,150.67522"
putty road northbound,"-33.03854,150.67561"
putty road northbound,"-33.03854,150.67566"
putty road northbound,"-33.03858,150.67662"
putty road northbound,"-33.03864,150.67796"
putty road northbound,"-33.0387,150.67839"
putty road northbound,"-33.03873,150.67857"
putty road northbound,"-33.03889,150.67895"
putty road northbound,"-33.03909,150.67929"
putty road northbound,"-33.03935,150.67956"
putty road northbound,"-33.03949,150.67967"
putty road northbound,"-33.04042,150.68025"
putty road northbound,"-33.04138,150.68084"
putty road northbound,"-33.04188,150.68111"
putty road northbound,"-33.04221,150.68126"
putty road northbound,"-33.04329,150.68168"
putty road northbound,"-33.04406,150.68197"
putty road northbound,"-33.04418,150.68202"
putty road northbound,"-33.04454,150.68216"
putty road northbound,"-33.04476,150.68225"
putty road northbound,"-33.04515,150.68239"
putty road northbound,"-33.04536,150.68244"
putty road northbound,"-33.04563,150.68248"
putty road northbound,"-33.04597,150.68248"
putty road northbound,"-33.04618,150.68245"
putty road northbound,"-33.04687,150.68231"
putty road northbound,"-33.04739,150.68221"
putty road northbound,"-33.04783,150.68211"
putty road northbound,"-33.04811,150.68206"
putty road northbound,"-33.04858,150.68203"
putty road northbound,"-33.04886,150.68203"
putty road northbound,"-33.04929,150.68207"
putty road northbound,"-33.05003,150.68226"
putty road northbound,"-33.05052,150.68244"
putty road northbound,"-33.05091,150.68262"
putty road northbound,"-33.05126,150.68281"
putty road northbound,"-33.05142,150.68292"
putty road northbound,"-33.05147,150.68296"
putty road northbound,"-33.05189,150.6833"
putty road northbound,"-33.05218,150.68358"
putty road northbound,"-33.05246,150.68388"
putty road northbound,"-33.05259,150.68405"
putty road northbound,"-33.05283,150.6844"
putty road northbound,"-33.05305,150.68475"
putty road northbound,"-33.05333,150.68532"
putty road northbound,"-33.05341,150.68551"
putty road northbound,"-33.05356,150.68588"
putty road northbound,"-33.05378,150.68663"
putty road northbound,"-33.05403,150.68773"
putty road northbound,"-33.05414,150.68816"
putty road northbound,"-33.05426,150.68848"
putty road northbound,"-33.05437,150.68876"
putty road northbound,"-33.05459,150.68918"
putty road northbound,"-33.05482,150.68957"
putty road northbound,"-33.05633,150.69232"
putty road northbound,"-33.05818,150.69566"
putty road northbound,"-33.05844,150.69607"
putty road northbound,"-33.05877,150.69649"
putty road northbound,"-33.05912,150.69686"
putty road northbound,"-33.05948,150.69719"
putty road northbound,"-33.05989,150.69749"
putty road northbound,"-33.0601,150.69764"
putty road northbound,"-33.06041,150.69783"
putty road northbound,"-33.06075,150.698"
putty road northbound,"-33.06115,150.69816"
putty road northbound,"-33.06158,150.69829"
putty road northbound,"-33.06181,150.69835"
putty road northbound,"-33.06205,150.69838"
putty road northbound,"-33.0625,150.69841"
putty road northbound,"-33.06343,150.6984"
putty road northbound,"-33.06658,150.69829"
putty road northbound,"-33.06801,150.69823"
putty road northbound,"-33.06841,150.69823"
putty road northbound,"-33.06883,150.69825"
putty road northbound,"-33.06885,150.69825"
putty road northbound,"-33.06917,150.6983"
putty road northbound,"-33.06961,150.69842"
putty road northbound,"-33.06986,150.69851"
putty road northbound,"-33.07008,150.69861"
putty road northbound,"-33.07048,150.69885"
putty road northbound,"-33.07087,150.69916"
putty road northbound,"-33.07117,150.69944"
putty road northbound,"-33.07139,150.69968"
putty road northbound,"-33.07219,150.70073"
putty road northbound,"-33.07254,150.70121"
putty road northbound,"-33.07299,150.7018"
putty road northbound,"-33.07614,150.70602"
putty road northbound,"-33.0763,150.70622"
putty road northbound,"-33.07671,150.70666"
putty road northbound,"-33.07701,150.70694"
putty road northbound,"-33.07799,150.70777"
putty road northbound,"-33.07876,150.70843"
putty road northbound,"-33.07937,150.70891"
putty road northbound,"-33.07959,150.70906"
putty road northbound,"-33.07977,150.70917"
putty road northbound,"-33.08001,150.70928"
putty road northbound,"-33.08024,150.70937"
putty road northbound,"-33.08046,150.70944"
putty road northbound,"-33.08071,150.7095"
putty road northbound,"-33.08094,150.70953"
putty road northbound,"-33.0812,150.70955"
putty road northbound,"-33.08145,150.70955"
putty road northbound,"-33.08193,150.7095"
putty road northbound,"-33.0823,150.70943"
putty road northbound,"-33.08264,150.70932"
putty road northbound,"-33.08281,150.70925"
putty road northbound,"-33.0831,150.70911"
putty road northbound,"-33.08325,150.70901"
putty road northbound,"-33.08368,150.70871"
putty road northbound,"-33.08394,150.70849"
putty road northbound,"-33.08413,150.7083"
putty road northbound,"-33.08429,150.70812"
putty road northbound,"-33.08462,150.70765"
putty road northbound,"-33.08719,150.70372"
putty road northbound,"-33.0876,150.7031"
putty road northbound,"-33.09018,150.6991"
putty road northbound,"-33.09049,150.69863"
putty road northbound,"-33.09082,150.69819"
putty road northbound,"-33.09086,150.69814"
putty road northbound,"-33.09119,150.69775"
putty road northbound,"-33.09161,150.69732"
putty road northbound,"-33.09217,150.69681"
putty road northbound,"-33.09279,150.69633"
putty road northbound,"-33.09303,150.69618"
putty road northbound,"-33.09347,150.69592"
putty road northbound,"-33.0937,150.6958"
putty road northbound,"-33.09394,150.69569"
putty road northbound,"-33.09488,150.69535"
putty road northbound,"-33.09536,150.69522"
putty road northbound,"-33.09561,150.69517"
putty road northbound,"-33.09653,150.69505"
putty road northbound,"-33.10268,150.69438"
putty road northbound,"-33.10391,150.69423"
putty road northbound,"-33.10513,150.69409"
putty road northbound,"-33.1056,150.69406"
putty road northbound,"-33.10584,150.69406"
putty road northbound,"-33.10607,150.69407"
putty road northbound,"-33.10631,150.69411"
putty road northbound,"-33.10654,150.69415"
putty road northbound,"-33.10691,150.69424"
putty road northbound,"-33.10721,150.69436"
putty road northbound,"-33.10765,150.69458"
putty road northbound,"-33.11051,150.69612"
putty road northbound,"-33.11263,150.69725"
putty road northbound,"-33.11279,150.69734"
putty road northbound,"-33.11355,150.69773"
putty road northbound,"-33.11391,150.69786"
putty road northbound,"-33.11419,150.69792"
putty road northbound,"-33.11441,150.69795"
putty road northbound,"-33.11463,150.69797"
putty road northbound,"-33.1153,150.69794"
putty road northbound,"-33.11661,150.69777"
putty road northbound,"-33.11701,150.69768"
putty road northbound,"-33.11722,150.69762"
putty road northbound,"-33.11762,150.69743"
putty road northbound,"-33.11798,150.69716"
putty road northbound,"-33.11814,150.69699"
putty road northbound,"-33.1183,150.69679"
putty road northbound,"-33.11843,150.69657"
putty road northbound,"-33.11855,150.69634"
putty road northbound,"-33.11864,150.69607"
putty road northbound,"-33.11877,150.69555"
putty road northbound,"-33.11883,150.69525"
putty road northbound,"-33.11915,150.69317"
putty road northbound,"-33.11925,150.69242"
putty road northbound,"-33.11942,150.69159"
putty road northbound,"-33.11949,150.69133"
putty road northbound,"-33.11968,150.69083"
putty road northbound,"-33.11979,150.69062"
putty road northbound,"-33.11993,150.69039"
putty road northbound,"-33.12006,150.6902"
putty road northbound,"-33.12023,150.68999"
putty road northbound,"-33.12057,150.68966"
putty road northbound,"-33.12093,150.68941"
putty road northbound,"-33.12133,150.68919"
putty road northbound,"-33.12153,150.68911"
putty road northbound,"-33.12197,150.68901"
putty road northbound,"-33.1222,150.68899"
putty road northbound,"-33.12243,150.68899"
putty road northbound,"-33.12266,150.68901"
putty road northbound,"-33.12311,150.68911"
putty road northbound,"-33.12447,150.68962"
putty road northbound,"-33.12512,150.68987"
putty road northbound,"-33.12822,150.69108"
putty road northbound,"-33.1291,150.69145"
putty road northbound,"-33.13109,150.69223"
putty road northbound,"-33.13181,150.69247"
putty road northbound,"-33.13205,150.69253"
putty road northbound,"-33.13269,150.69263"
putty road northbound,"-33.13324,150.69266"
putty road northbound,"-33.13349,150.69264"
putty road northbound,"-33.13399,150.69256"
putty road northbound,"-33.13445,150.69244"
putty road northbound,"-33.13469,150.69237"
putty road northbound,"-33.13477,150.69233"
putty road northbound,"-33.13514,150.69217"
putty road northbound,"-33.13557,150.69196"
putty road northbound,"-33.13599,150.69168"
putty road northbound,"-33.13637,150.69136"
putty road northbound,"-33.13674,150.69099"
putty road northbound,"-33.13775,150.68975"
putty road northbound,"-33.1388,150.68848"
putty road northbound,"-33.13933,150.68783"
putty road northbound,"-33.1399,150.6871"
putty road northbound,"-33.14084,150.68594"
putty road northbound,"-33.14129,150.68544"
putty road northbound,"-33.1415,150.68528"
putty road northbound,"-33.14168,150.68516"
putty road northbound,"-33.14188,150.68506"
putty road northbound,"-33.14211,150.68497"
putty road northbound,"-33.14249,150.6849"
putty road northbound,"-33.14268,150.68489"
putty road northbound,"-33.14291,150.68491"
putty road northbound,"-33.1431,150.68494"
putty road northbound,"-33.14356,150.68509"
putty road northbound,"-33.14402,150.68526"
putty road northbound,"-33.14468,150.68554"
putty road northbound,"-33.14507,150.68571"
putty road northbound,"-33.15164,150.68848"
putty road northbound,"-33.1518,150.68854"
putty road northbound,"-33.15296,150.68903"
putty road northbound,"-33.1534,150.68928"
putty road northbound,"-33.1536,150.68942"
putty road northbound,"-33.1538,150.68959"
putty road northbound,"-33.15399,150.68979"
putty road northbound,"-33.15414,150.68999"
putty road northbound,"-33.1543,150.6902"
putty road northbound,"-33.15457,150.69066"
putty road northbound,"-33.15469,150.6909"
putty road northbound,"-33.15584,150.69326"
putty road northbound,"-33.15607,150.69376"
putty road northbound,"-33.15637,150.69432"
putty road northbound,"-33.15648,150.69449"
putty road northbound,"-33.1566,150.69464"
putty road northbound,"-33.15671,150.69477"
putty road northbound,"-33.15674,150.69479"
putty road northbound,"-33.15687,150.6949"
putty road northbound,"-33.15701,150.69501"
putty road northbound,"-33.15716,150.69509"
putty road northbound,"-33.15744,150.69522"
putty road northbound,"-33.15759,150.69527"
putty road northbound,"-33.15777,150.69531"
putty road northbound,"-33.15793,150.69533"
putty road northbound,"-33.15816,150.69534"
putty road northbound,"-33.15839,150.69532"
putty road northbound,"-33.15871,150.69523"
putty road northbound,"-33.15905,150.69508"
putty road northbound,"-33.15923,150.69497"
putty road northbound,"-33.15954,150.69474"
putty road northbound,"-33.15999,150.69436"
putty road northbound,"-33.16041,150.69403"
putty road northbound,"-33.16198,150.69272"
putty road northbound,"-33.16234,150.69244"
putty road northbound,"-33.16252,150.69234"
putty road northbound,"-33.16271,150.69225"
putty road northbound,"-33.1629,150.69217"
putty road northbound,"-33.1633,150.69209"
putty road northbound,"-33.16351,150.69208"
putty road northbound,"-33.16372,150.69209"
putty road northbound,"-33.16436,150.6922"
putty road northbound,"-33.16476,150.69228"
putty road northbound,"-33.16625,150.69257"
putty road northbound,"-33.16852,150.69303"
putty road northbound,"-33.16896,150.69315"
putty road northbound,"-33.16901,150.69318"
putty road northbound,"-33.1696,150.6934"
putty road northbound,"-33.17085,150.69394"
putty road northbound,"-33.17147,150.69418"
putty road northbound,"-33.17167,150.69424"
putty road northbound,"-33.17207,150.69432"
putty road northbound,"-33.17321,150.69438"
putty road northbound,"-33.17389,150.6944"
putty road northbound,"-33.17626,150.69449"
putty road northbound,"-33.17813,150.69454"
putty road northbound,"-33.17871,150.69451"
putty road northbound,"-33.17872,150.69451"
putty road northbound,"-33.17923,150.69444"
putty road northbound,"-33.17966,150.69435"
putty road northbound,"-33.18014,150.6942"
putty road northbound,"-33.18078,150.69397"
putty road northbound,"-33.18264,150.69317"
putty road northbound,"-33.18325,150.6929"
putty road northbound,"-33.1839,150.69266"
putty road northbound,"-33.18459,150.69246"
putty road northbound,"-33.18675,150.69199"
putty road northbound,"-33.18716,150.69185"
putty road northbound,"-33.18744,150.6917"
putty road northbound,"-33.18764,150.69159"
putty road northbound,"-33.18816,150.69127"
putty road northbound,"-33.18851,150.69105"
putty road northbound,"-33.18965,150.69034"
putty road northbound,"-33.19269,150.68848"
putty road northbound,"-33.19346,150.688"
putty road northbound,"-33.19469,150.68724"
putty road northbound,"-33.19615,150.68634"
putty road northbound,"-33.19694,150.68585"
putty road northbound,"-33.19738,150.68555"
putty road northbound,"-33.19891,150.68442"
putty road northbound,"-33.19955,150.68393"
putty road northbound,"-33.20031,150.68339"
putty road northbound,"-33.20058,150.68323"
putty road northbound,"-33.20068,150.68317"
putty road northbound,"-33.20072,150.68316"
putty road northbound,"-33.20092,150.68307"
putty road northbound,"-33.20136,150.68295"
putty road northbound,"-33.20158,150.68292"
putty road northbound,"-33.20272,150.68284"
putty road northbound,"-33.20341,150.68281"
putty road northbound,"-33.20397,150.68277"
putty road northbound,"-33.2045,150.68271"
putty road northbound,"-33.20476,150.68264"
putty road northbound,"-33.20514,150.68247"
putty road northbound,"-33.20586,150.6821"
putty road northbound,"-33.20639,150.68183"
putty road northbound,"-33.20644,150.6818"
putty road northbound,"-33.20736,150.68131"
putty road northbound,"-33.20998,150.67993"
putty road northbound,"-33.21217,150.67878"
putty road northbound,"-33.21284,150.67843"
putty road northbound,"-33.21438,150.67762"
putty road northbound,"-33.21505,150.67726"
putty road northbound,"-33.21543,150.67705"
putty road northbound,"-33.21565,150.67691"
putty road northbound,"-33.21585,150.67675"
putty road northbound,"-33.21601,150.6766"
putty road northbound,"-33.21621,150.6764"
putty road northbound,"-33.21637,150.67621"
putty road northbound,"-33.21662,150.67581"
putty road northbound,"-33.21818,150.67305"
putty road northbound,"-33.21926,150.67115"
putty road northbound,"-33.21945,150.67087"
putty road northbound,"-33.21958,150.6707"
putty road northbound,"-33.21991,150.67029"
putty road northbound,"-33.22013,150.67003"
putty road northbound,"-33.22198,150.66783"
putty road northbound,"-33.22266,150.66701"
putty road northbound,"-33.22308,150.6665"
putty road northbound,"-33.22398,150.66542"
putty road northbound,"-33.22453,150.66476"
putty road northbound,"-33.22541,150.66371"
putty road northbound,"-33.22675,150.66212"
putty road northbound,"-33.22703,150.66178"
putty road northbound,"-33.22787,150.6608"
putty road northbound,"-33.22809,150.66055"
putty road northbound,"-33.22825,150.6604"
putty road northbound,"-33.22844,150.66023"
putty road northbound,"-33.22866,150.66004"
putty road northbound,"-33.22892,150.65986"
putty road northbound,"-33.22919,150.65969"
putty road northbound,"-33.22949,150.65954"
putty road northbound,"-33.23019,150.65921"
putty road northbound,"-33.2305,150.65905"
putty road northbound,"-33.23078,150.65888"
putty road northbound,"-33.23097,150.65873"
putty road northbound,"-33.23131,150.65841"
putty road northbound,"-33.23147,150.65823"
putty road northbound,"-33.23168,150.65793"
putty road northbound,"-33.23183,150.65768"
putty road northbound,"-33.232,150.65726"
putty road northbound,"-33.23206,150.65702"
putty road northbound,"-33.23225,150.6561"
